id,isDefault
920846,0.5
920847,0.5
920848,0.5
920849,0.5
920850,0.5
920851,0.5
920852,0.5
920853,0.5
920854,0.5
920855,0.5
920856,0.5
920857,0.5
920858,0.5
920859,0.5
920860,0.5
920861,0.5
920862,0.5
920863,0.5
920864,0.5
920865,0.5
920866,0.5
920867,0.5
920868,0.5
920869,0.5
920870,0.5
920871,0.5
920872,0.5
920873,0.5
920874,0.5
920875,0.5
920876,0.5
920877,0.5
920878,0.5
920879,0.5
920880,0.5
920881,0.5
920882,0.5
920883,0.5
920884,0.5
920885,0.5
920886,0.5
920887,0.5
920888,0.5
920889,0.5
920890,0.5
920891,0.5
920892,0.5
920893,0.5
920894,0.5
920895,0.5
920896,0.5
920897,0.5
920898,0.5
920899,0.5
920900,0.5
920901,0.5
920902,0.5
920903,0.5
920904,0.5
920905,0.5
920906,0.5
920907,0.5
920908,0.5
920909,0.5
920910,0.5
920911,0.5
920912,0.5
920913,0.5
920914,0.5
920915,0.5
920916,0.5
920917,0.5
920918,0.5
920919,0.5
920920,0.5
920921,0.5
920922,0.5
920923,0.5
920924,0.5
920925,0.5
920926,0.5
920927,0.5
920928,0.5
920929,0.5
920930,0.5
920931,0.5
920932,0.5
920933,0.5
920934,0.5
920935,0.5
920936,0.5
920937,0.5
920938,0.5
920939,0.5
920940,0.5
920941,0.5
920942,0.5
920943,0.5
920944,0.5
920945,0.5
920946,0.5
920947,0.5
920948,0.5
920949,0.5
920950,0.5
920951,0.5
920952,0.5
920953,0.5
920954,0.5
920955,0.5
920956,0.5
920957,0.5
920958,0.5
920959,0.5
920960,0.5
920961,0.5
920962,0.5
920963,0.5
920964,0.5
920965,0.5
920966,0.5
920967,0.5
920968,0.5
920969,0.5
920970,0.5
920971,0.5
920972,0.5
920973,0.5
920974,0.5
920975,0.5
920976,0.5
920977,0.5
920978,0.5
920979,0.5
920980,0.5
920981,0.5
920982,0.5
920983,0.5
920984,0.5
920985,0.5
920986,0.5
920987,0.5
920988,0.5
920989,0.5
920990,0.5
920991,0.5
920992,0.5
920993,0.5
920994,0.5
920995,0.5
920996,0.5
920997,0.5
920998,0.5
920999,0.5
921000,0.5
921001,0.5
921002,0.5
921003,0.5
921004,0.5
921005,0.5
921006,0.5
921007,0.5
921008,0.5
921009,0.5
921010,0.5
921011,0.5
921012,0.5
921013,0.5
921014,0.5
921015,0.5
921016,0.5
921017,0.5
921018,0.5
921019,0.5
921020,0.5
921021,0.5
921022,0.5
921023,0.5
921024,0.5
921025,0.5
921026,0.5
921027,0.5
921028,0.5
921029,0.5
921030,0.5
921031,0.5
921032,0.5
921033,0.5
921034,0.5
921035,0.5
921036,0.5
921037,0.5
921038,0.5
921039,0.5
921040,0.5
921041,0.5
921042,0.5
921043,0.5
921044,0.5
921045,0.5
921046,0.5
921047,0.5
921048,0.5
921049,0.5
921050,0.5
921051,0.5
921052,0.5
921053,0.5
921054,0.5
921055,0.5
921056,0.5
921057,0.5
921058,0.5
921059,0.5
921060,0.5
921061,0.5
921062,0.5
921063,0.5
921064,0.5
921065,0.5
921066,0.5
921067,0.5
921068,0.5
921069,0.5
921070,0.5
921071,0.5
921072,0.5
921073,0.5
921074,0.5
921075,0.5
921076,0.5
921077,0.5
921078,0.5
921079,0.5
921080,0.5
921081,0.5
921082,0.5
921083,0.5
921084,0.5
921085,0.5
921086,0.5
921087,0.5
921088,0.5
921089,0.5
921090,0.5
921091,0.5
921092,0.5
921093,0.5
921094,0.5
921095,0.5
921096,0.5
921097,0.5
921098,0.5
921099,0.5
921100,0.5
921101,0.5
921102,0.5
921103,0.5
921104,0.5
921105,0.5
921106,0.5
921107,0.5
921108,0.5
921109,0.5
921110,0.5
921111,0.5
921112,0.5
921113,0.5
921114,0.5
921115,0.5
921116,0.5
921117,0.5
921118,0.5
921119,0.5
921120,0.5
921121,0.5
921122,0.5
921123,0.5
921124,0.5
921125,0.5
921126,0.5
921127,0.5
921128,0.5
921129,0.5
921130,0.5
921131,0.5
921132,0.5
921133,0.5
921134,0.5
921135,0.5
921136,0.5
921137,0.5
921138,0.5
921139,0.5
921140,0.5
921141,0.5
921142,0.5
921143,0.5
921144,0.5
921145,0.5
921146,0.5
921147,0.5
921148,0.5
921149,0.5
921150,0.5
921151,0.5
921152,0.5
921153,0.5
921154,0.5
921155,0.5
921156,0.5
921157,0.5
921158,0.5
921159,0.5
921160,0.5
921161,0.5
921162,0.5
921163,0.5
921164,0.5
921165,0.5
921166,0.5
921167,0.5
921168,0.5
921169,0.5
921170,0.5
921171,0.5
921172,0.5
921173,0.5
921174,0.5
921175,0.5
921176,0.5
921177,0.5
921178,0.5
921179,0.5
921180,0.5
921181,0.5
921182,0.5
921183,0.5
921184,0.5
921185,0.5
921186,0.5
921187,0.5
921188,0.5
921189,0.5
921190,0.5
921191,0.5
921192,0.5
921193,0.5
921194,0.5
921195,0.5
921196,0.5
921197,0.5
921198,0.5
921199,0.5
921200,0.5
921201,0.5
921202,0.5
921203,0.5
921204,0.5
921205,0.5
921206,0.5
921207,0.5
921208,0.5
921209,0.5
921210,0.5
921211,0.5
921212,0.5
921213,0.5
921214,0.5
921215,0.5
921216,0.5
921217,0.5
921218,0.5
921219,0.5
921220,0.5
921221,0.5
921222,0.5
921223,0.5
921224,0.5
921225,0.5
921226,0.5
921227,0.5
921228,0.5
921229,0.5
921230,0.5
921231,0.5
921232,0.5
921233,0.5
921234,0.5
921235,0.5
921236,0.5
921237,0.5
921238,0.5
921239,0.5
921240,0.5
921241,0.5
921242,0.5
921243,0.5
921244,0.5
921245,0.5
921246,0.5
921247,0.5
921248,0.5
921249,0.5
921250,0.5
921251,0.5
921252,0.5
921253,0.5
921254,0.5
921255,0.5
921256,0.5
921257,0.5
921258,0.5
921259,0.5
921260,0.5
921261,0.5
921262,0.5
921263,0.5
921264,0.5
921265,0.5
921266,0.5
921267,0.5
921268,0.5
921269,0.5
921270,0.5
921271,0.5
921272,0.5
921273,0.5
921274,0.5
921275,0.5
921276,0.5
921277,0.5
921278,0.5
921279,0.5
921280,0.5
921281,0.5
921282,0.5
921283,0.5
921284,0.5
921285,0.5
921286,0.5
921287,0.5
921288,0.5
921289,0.5
921290,0.5
921291,0.5
921292,0.5
921293,0.5
921294,0.5
921295,0.5
921296,0.5
921297,0.5
921298,0.5
921299,0.5
921300,0.5
921301,0.5
921302,0.5
921303,0.5
921304,0.5
921305,0.5
921306,0.5
921307,0.5
921308,0.5
921309,0.5
921310,0.5
921311,0.5
921312,0.5
921313,0.5
921314,0.5
921315,0.5
921316,0.5
921317,0.5
921318,0.5
921319,0.5
921320,0.5
921321,0.5
921322,0.5
921323,0.5
921324,0.5
921325,0.5
921326,0.5
921327,0.5
921328,0.5
921329,0.5
921330,0.5
921331,0.5
921332,0.5
921333,0.5
921334,0.5
921335,0.5
921336,0.5
921337,0.5
921338,0.5
921339,0.5
921340,0.5
921341,0.5
921342,0.5
921343,0.5
921344,0.5
921345,0.5
921346,0.5
921347,0.5
921348,0.5
921349,0.5
921350,0.5
921351,0.5
921352,0.5
921353,0.5
921354,0.5
921355,0.5
921356,0.5
921357,0.5
921358,0.5
921359,0.5
921360,0.5
921361,0.5
921362,0.5
921363,0.5
921364,0.5
921365,0.5
921366,0.5
921367,0.5
921368,0.5
921369,0.5
921370,0.5
921371,0.5
921372,0.5
921373,0.5
921374,0.5
921375,0.5
921376,0.5
921377,0.5
921378,0.5
921379,0.5
921380,0.5
921381,0.5
921382,0.5
921383,0.5
921384,0.5
921385,0.5
921386,0.5
921387,0.5
921388,0.5
921389,0.5
921390,0.5
921391,0.5
921392,0.5
921393,0.5
921394,0.5
921395,0.5
921396,0.5
921397,0.5
921398,0.5
921399,0.5
921400,0.5
921401,0.5
921402,0.5
921403,0.5
921404,0.5
921405,0.5
921406,0.5
921407,0.5
921408,0.5
921409,0.5
921410,0.5
921411,0.5
921412,0.5
921413,0.5
921414,0.5
921415,0.5
921416,0.5
921417,0.5
921418,0.5
921419,0.5
921420,0.5
921421,0.5
921422,0.5
921423,0.5
921424,0.5
921425,0.5
921426,0.5
921427,0.5
921428,0.5
921429,0.5
921430,0.5
921431,0.5
921432,0.5
921433,0.5
921434,0.5
921435,0.5
921436,0.5
921437,0.5
921438,0.5
921439,0.5
921440,0.5
921441,0.5
921442,0.5
921443,0.5
921444,0.5
921445,0.5
921446,0.5
921447,0.5
921448,0.5
921449,0.5
921450,0.5
921451,0.5
921452,0.5
921453,0.5
921454,0.5
921455,0.5
921456,0.5
921457,0.5
921458,0.5
921459,0.5
921460,0.5
921461,0.5
921462,0.5
921463,0.5
921464,0.5
921465,0.5
921466,0.5
921467,0.5
921468,0.5
921469,0.5
921470,0.5
921471,0.5
921472,0.5
921473,0.5
921474,0.5
921475,0.5
921476,0.5
921477,0.5
921478,0.5
921479,0.5
921480,0.5
921481,0.5
921482,0.5
921483,0.5
921484,0.5
921485,0.5
921486,0.5
921487,0.5
921488,0.5
921489,0.5
921490,0.5
921491,0.5
921492,0.5
921493,0.5
921494,0.5
921495,0.5
921496,0.5
921497,0.5
921498,0.5
921499,0.5
921500,0.5
921501,0.5
921502,0.5
921503,0.5
921504,0.5
921505,0.5
921506,0.5
921507,0.5
921508,0.5
921509,0.5
921510,0.5
921511,0.5
921512,0.5
921513,0.5
921514,0.5
921515,0.5
921516,0.5
921517,0.5
921518,0.5
921519,0.5
921520,0.5
921521,0.5
921522,0.5
921523,0.5
921524,0.5
921525,0.5
921526,0.5
921527,0.5
921528,0.5
921529,0.5
921530,0.5
921531,0.5
921532,0.5
921533,0.5
921534,0.5
921535,0.5
921536,0.5
921537,0.5
921538,0.5
921539,0.5
921540,0.5
921541,0.5
921542,0.5
921543,0.5
921544,0.5
921545,0.5
921546,0.5
921547,0.5
921548,0.5
921549,0.5
921550,0.5
921551,0.5
921552,0.5
921553,0.5
921554,0.5
921555,0.5
921556,0.5
921557,0.5
921558,0.5
921559,0.5
921560,0.5
921561,0.5
921562,0.5
921563,0.5
921564,0.5
921565,0.5
921566,0.5
921567,0.5
921568,0.5
921569,0.5
921570,0.5
921571,0.5
921572,0.5
921573,0.5
921574,0.5
921575,0.5
921576,0.5
921577,0.5
921578,0.5
921579,0.5
921580,0.5
921581,0.5
921582,0.5
921583,0.5
921584,0.5
921585,0.5
921586,0.5
921587,0.5
921588,0.5
921589,0.5
921590,0.5
921591,0.5
921592,0.5
921593,0.5
921594,0.5
921595,0.5
921596,0.5
921597,0.5
921598,0.5
921599,0.5
921600,0.5
921601,0.5
921602,0.5
921603,0.5
921604,0.5
921605,0.5
921606,0.5
921607,0.5
921608,0.5
921609,0.5
921610,0.5
921611,0.5
921612,0.5
921613,0.5
921614,0.5
921615,0.5
921616,0.5
921617,0.5
921618,0.5
921619,0.5
921620,0.5
921621,0.5
921622,0.5
921623,0.5
921624,0.5
921625,0.5
921626,0.5
921627,0.5
921628,0.5
921629,0.5
921630,0.5
921631,0.5
921632,0.5
921633,0.5
921634,0.5
921635,0.5
921636,0.5
921637,0.5
921638,0.5
921639,0.5
921640,0.5
921641,0.5
921642,0.5
921643,0.5
921644,0.5
921645,0.5
921646,0.5
921647,0.5
921648,0.5
921649,0.5
921650,0.5
921651,0.5
921652,0.5
921653,0.5
921654,0.5
921655,0.5
921656,0.5
921657,0.5
921658,0.5
921659,0.5
921660,0.5
921661,0.5
921662,0.5
921663,0.5
921664,0.5
921665,0.5
921666,0.5
921667,0.5
921668,0.5
921669,0.5
921670,0.5
921671,0.5
921672,0.5
921673,0.5
921674,0.5
921675,0.5
921676,0.5
921677,0.5
921678,0.5
921679,0.5
921680,0.5
921681,0.5
921682,0.5
921683,0.5
921684,0.5
921685,0.5
921686,0.5
921687,0.5
921688,0.5
921689,0.5
921690,0.5
921691,0.5
921692,0.5
921693,0.5
921694,0.5
921695,0.5
921696,0.5
921697,0.5
921698,0.5
921699,0.5
921700,0.5
921701,0.5
921702,0.5
921703,0.5
921704,0.5
921705,0.5
921706,0.5
921707,0.5
921708,0.5
921709,0.5
921710,0.5
921711,0.5
921712,0.5
921713,0.5
921714,0.5
921715,0.5
921716,0.5
921717,0.5
921718,0.5
921719,0.5
921720,0.5
921721,0.5
921722,0.5
921723,0.5
921724,0.5
921725,0.5
921726,0.5
921727,0.5
921728,0.5
921729,0.5
921730,0.5
921731,0.5
921732,0.5
921733,0.5
921734,0.5
921735,0.5
921736,0.5
921737,0.5
921738,0.5
921739,0.5
921740,0.5
921741,0.5
921742,0.5
921743,0.5
921744,0.5
921745,0.5
921746,0.5
921747,0.5
921748,0.5
921749,0.5
921750,0.5
921751,0.5
921752,0.5
921753,0.5
921754,0.5
921755,0.5
921756,0.5
921757,0.5
921758,0.5
921759,0.5
921760,0.5
921761,0.5
921762,0.5
921763,0.5
921764,0.5
921765,0.5
921766,0.5
921767,0.5
921768,0.5
921769,0.5
921770,0.5
921771,0.5
921772,0.5
921773,0.5
921774,0.5
921775,0.5
921776,0.5
921777,0.5
921778,0.5
921779,0.5
921780,0.5
921781,0.5
921782,0.5
921783,0.5
921784,0.5
921785,0.5
921786,0.5
921787,0.5
921788,0.5
921789,0.5
921790,0.5
921791,0.5
921792,0.5
921793,0.5
921794,0.5
921795,0.5
921796,0.5
921797,0.5
921798,0.5
921799,0.5
921800,0.5
921801,0.5
921802,0.5
921803,0.5
921804,0.5
921805,0.5
921806,0.5
921807,0.5
921808,0.5
921809,0.5
921810,0.5
921811,0.5
921812,0.5
921813,0.5
921814,0.5
921815,0.5
921816,0.5
921817,0.5
921818,0.5
921819,0.5
921820,0.5
921821,0.5
921822,0.5
921823,0.5
921824,0.5
921825,0.5
921826,0.5
921827,0.5
921828,0.5
921829,0.5
921830,0.5
921831,0.5
921832,0.5
921833,0.5
921834,0.5
921835,0.5
921836,0.5
921837,0.5
921838,0.5
921839,0.5
921840,0.5
921841,0.5
921842,0.5
921843,0.5
921844,0.5
921845,0.5
921846,0.5
921847,0.5
921848,0.5
921849,0.5
921850,0.5
921851,0.5
921852,0.5
921853,0.5
921854,0.5
921855,0.5
921856,0.5
921857,0.5
921858,0.5
921859,0.5
921860,0.5
921861,0.5
921862,0.5
921863,0.5
921864,0.5
921865,0.5
921866,0.5
921867,0.5
921868,0.5
921869,0.5
921870,0.5
921871,0.5
921872,0.5
921873,0.5
921874,0.5
921875,0.5
921876,0.5
921877,0.5
921878,0.5
921879,0.5
921880,0.5
921881,0.5
921882,0.5
921883,0.5
921884,0.5
921885,0.5
921886,0.5
921887,0.5
921888,0.5
921889,0.5
921890,0.5
921891,0.5
921892,0.5
921893,0.5
921894,0.5
921895,0.5
921896,0.5
921897,0.5
921898,0.5
921899,0.5
921900,0.5
921901,0.5
921902,0.5
921903,0.5
921904,0.5
921905,0.5
921906,0.5
921907,0.5
921908,0.5
921909,0.5
921910,0.5
921911,0.5
921912,0.5
921913,0.5
921914,0.5
921915,0.5
921916,0.5
921917,0.5
921918,0.5
921919,0.5
921920,0.5
921921,0.5
921922,0.5
921923,0.5
921924,0.5
921925,0.5
921926,0.5
921927,0.5
921928,0.5
921929,0.5
921930,0.5
921931,0.5
921932,0.5
921933,0.5
921934,0.5
921935,0.5
921936,0.5
921937,0.5
921938,0.5
921939,0.5
921940,0.5
921941,0.5
921942,0.5
921943,0.5
921944,0.5
921945,0.5
921946,0.5
921947,0.5
921948,0.5
921949,0.5
921950,0.5
921951,0.5
921952,0.5
921953,0.5
921954,0.5
921955,0.5
921956,0.5
921957,0.5
921958,0.5
921959,0.5
921960,0.5
921961,0.5
921962,0.5
921963,0.5
921964,0.5
921965,0.5
921966,0.5
921967,0.5
921968,0.5
921969,0.5
921970,0.5
921971,0.5
921972,0.5
921973,0.5
921974,0.5
921975,0.5
921976,0.5
921977,0.5
921978,0.5
921979,0.5
921980,0.5
921981,0.5
921982,0.5
921983,0.5
921984,0.5
921985,0.5
921986,0.5
921987,0.5
921988,0.5
921989,0.5
921990,0.5
921991,0.5
921992,0.5
921993,0.5
921994,0.5
921995,0.5
921996,0.5
921997,0.5
921998,0.5
921999,0.5
922000,0.5
922001,0.5
922002,0.5
922003,0.5
922004,0.5
922005,0.5
922006,0.5
922007,0.5
922008,0.5
922009,0.5
922010,0.5
922011,0.5
922012,0.5
922013,0.5
922014,0.5
922015,0.5
922016,0.5
922017,0.5
922018,0.5
922019,0.5
922020,0.5
922021,0.5
922022,0.5
922023,0.5
922024,0.5
922025,0.5
922026,0.5
922027,0.5
922028,0.5
922029,0.5
922030,0.5
922031,0.5
922032,0.5
922033,0.5
922034,0.5
922035,0.5
922036,0.5
922037,0.5
922038,0.5
922039,0.5
922040,0.5
922041,0.5
922042,0.5
922043,0.5
922044,0.5
922045,0.5
922046,0.5
922047,0.5
922048,0.5
922049,0.5
922050,0.5
922051,0.5
922052,0.5
922053,0.5
922054,0.5
922055,0.5
922056,0.5
922057,0.5
922058,0.5
922059,0.5
922060,0.5
922061,0.5
922062,0.5
922063,0.5
922064,0.5
922065,0.5
922066,0.5
922067,0.5
922068,0.5
922069,0.5
922070,0.5
922071,0.5
922072,0.5
922073,0.5
922074,0.5
922075,0.5
922076,0.5
922077,0.5
922078,0.5
922079,0.5
922080,0.5
922081,0.5
922082,0.5
922083,0.5
922084,0.5
922085,0.5
922086,0.5
922087,0.5
922088,0.5
922089,0.5
922090,0.5
922091,0.5
922092,0.5
922093,0.5
922094,0.5
922095,0.5
922096,0.5
922097,0.5
922098,0.5
922099,0.5
922100,0.5
922101,0.5
922102,0.5
922103,0.5
922104,0.5
922105,0.5
922106,0.5
922107,0.5
922108,0.5
922109,0.5
922110,0.5
922111,0.5
922112,0.5
922113,0.5
922114,0.5
922115,0.5
922116,0.5
922117,0.5
922118,0.5
922119,0.5
922120,0.5
922121,0.5
922122,0.5
922123,0.5
922124,0.5
922125,0.5
922126,0.5
922127,0.5
922128,0.5
922129,0.5
922130,0.5
922131,0.5
922132,0.5
922133,0.5
922134,0.5
922135,0.5
922136,0.5
922137,0.5
922138,0.5
922139,0.5
922140,0.5
922141,0.5
922142,0.5
922143,0.5
922144,0.5
922145,0.5
922146,0.5
922147,0.5
922148,0.5
922149,0.5
922150,0.5
922151,0.5
922152,0.5
922153,0.5
922154,0.5
922155,0.5
922156,0.5
922157,0.5
922158,0.5
922159,0.5
922160,0.5
922161,0.5
922162,0.5
922163,0.5
922164,0.5
922165,0.5
922166,0.5
922167,0.5
922168,0.5
922169,0.5
922170,0.5
922171,0.5
922172,0.5
922173,0.5
922174,0.5
922175,0.5
922176,0.5
922177,0.5
922178,0.5
922179,0.5
922180,0.5
922181,0.5
922182,0.5
922183,0.5
922184,0.5
922185,0.5
922186,0.5
922187,0.5
922188,0.5
922189,0.5
922190,0.5
922191,0.5
922192,0.5
922193,0.5
922194,0.5
922195,0.5
922196,0.5
922197,0.5
922198,0.5
922199,0.5
922200,0.5
922201,0.5
922202,0.5
922203,0.5
922204,0.5
922205,0.5
922206,0.5
922207,0.5
922208,0.5
922209,0.5
922210,0.5
922211,0.5
922212,0.5
922213,0.5
922214,0.5
922215,0.5
922216,0.5
922217,0.5
922218,0.5
922219,0.5
922220,0.5
922221,0.5
922222,0.5
922223,0.5
922224,0.5
922225,0.5
922226,0.5
922227,0.5
922228,0.5
922229,0.5
922230,0.5
922231,0.5
922232,0.5
922233,0.5
922234,0.5
922235,0.5
922236,0.5
922237,0.5
922238,0.5
922239,0.5
922240,0.5
922241,0.5
922242,0.5
922243,0.5
922244,0.5
922245,0.5
922246,0.5
922247,0.5
922248,0.5
922249,0.5
922250,0.5
922251,0.5
922252,0.5
922253,0.5
922254,0.5
922255,0.5
922256,0.5
922257,0.5
922258,0.5
922259,0.5
922260,0.5
922261,0.5
922262,0.5
922263,0.5
922264,0.5
922265,0.5
922266,0.5
922267,0.5
922268,0.5
922269,0.5
922270,0.5
922271,0.5
922272,0.5
922273,0.5
922274,0.5
922275,0.5
922276,0.5
922277,0.5
922278,0.5
922279,0.5
922280,0.5
922281,0.5
922282,0.5
922283,0.5
922284,0.5
922285,0.5
922286,0.5
922287,0.5
922288,0.5
922289,0.5
922290,0.5
922291,0.5
922292,0.5
922293,0.5
922294,0.5
922295,0.5
922296,0.5
922297,0.5
922298,0.5
922299,0.5
922300,0.5
922301,0.5
922302,0.5
922303,0.5
922304,0.5
922305,0.5
922306,0.5
922307,0.5
922308,0.5
922309,0.5
922310,0.5
922311,0.5
922312,0.5
922313,0.5
922314,0.5
922315,0.5
922316,0.5
922317,0.5
922318,0.5
922319,0.5
922320,0.5
922321,0.5
922322,0.5
922323,0.5
922324,0.5
922325,0.5
922326,0.5
922327,0.5
922328,0.5
922329,0.5
922330,0.5
922331,0.5
922332,0.5
922333,0.5
922334,0.5
922335,0.5
922336,0.5
922337,0.5
922338,0.5
922339,0.5
922340,0.5
922341,0.5
922342,0.5
922343,0.5
922344,0.5
922345,0.5
922346,0.5
922347,0.5
922348,0.5
922349,0.5
922350,0.5
922351,0.5
922352,0.5
922353,0.5
922354,0.5
922355,0.5
922356,0.5
922357,0.5
922358,0.5
922359,0.5
922360,0.5
922361,0.5
922362,0.5
922363,0.5
922364,0.5
922365,0.5
922366,0.5
922367,0.5
922368,0.5
922369,0.5
922370,0.5
922371,0.5
922372,0.5
922373,0.5
922374,0.5
922375,0.5
922376,0.5
922377,0.5
922378,0.5
922379,0.5
922380,0.5
922381,0.5
922382,0.5
922383,0.5
922384,0.5
922385,0.5
922386,0.5
922387,0.5
922388,0.5
922389,0.5
922390,0.5
922391,0.5
922392,0.5
922393,0.5
922394,0.5
922395,0.5
922396,0.5
922397,0.5
922398,0.5
922399,0.5
922400,0.5
922401,0.5
922402,0.5
922403,0.5
922404,0.5
922405,0.5
922406,0.5
922407,0.5
922408,0.5
922409,0.5
922410,0.5
922411,0.5
922412,0.5
922413,0.5
922414,0.5
922415,0.5
922416,0.5
922417,0.5
922418,0.5
922419,0.5
922420,0.5
922421,0.5
922422,0.5
922423,0.5
922424,0.5
922425,0.5
922426,0.5
922427,0.5
922428,0.5
922429,0.5
922430,0.5
922431,0.5
922432,0.5
922433,0.5
922434,0.5
922435,0.5
922436,0.5
922437,0.5
922438,0.5
922439,0.5
922440,0.5
922441,0.5
922442,0.5
922443,0.5
922444,0.5
922445,0.5
922446,0.5
922447,0.5
922448,0.5
922449,0.5
922450,0.5
922451,0.5
922452,0.5
922453,0.5
922454,0.5
922455,0.5
922456,0.5
922457,0.5
922458,0.5
922459,0.5
922460,0.5
922461,0.5
922462,0.5
922463,0.5
922464,0.5
922465,0.5
922466,0.5
922467,0.5
922468,0.5
922469,0.5
922470,0.5
922471,0.5
922472,0.5
922473,0.5
922474,0.5
922475,0.5
922476,0.5
922477,0.5
922478,0.5
922479,0.5
922480,0.5
922481,0.5
922482,0.5
922483,0.5
922484,0.5
922485,0.5
922486,0.5
922487,0.5
922488,0.5
922489,0.5
922490,0.5
922491,0.5
922492,0.5
922493,0.5
922494,0.5
922495,0.5
922496,0.5
922497,0.5
922498,0.5
922499,0.5
922500,0.5
922501,0.5
922502,0.5
922503,0.5
922504,0.5
922505,0.5
922506,0.5
922507,0.5
922508,0.5
922509,0.5
922510,0.5
922511,0.5
922512,0.5
922513,0.5
922514,0.5
922515,0.5
922516,0.5
922517,0.5
922518,0.5
922519,0.5
922520,0.5
922521,0.5
922522,0.5
922523,0.5
922524,0.5
922525,0.5
922526,0.5
922527,0.5
922528,0.5
922529,0.5
922530,0.5
922531,0.5
922532,0.5
922533,0.5
922534,0.5
922535,0.5
922536,0.5
922537,0.5
922538,0.5
922539,0.5
922540,0.5
922541,0.5
922542,0.5
922543,0.5
922544,0.5
922545,0.5
922546,0.5
922547,0.5
922548,0.5
922549,0.5
922550,0.5
922551,0.5
922552,0.5
922553,0.5
922554,0.5
922555,0.5
922556,0.5
922557,0.5
922558,0.5
922559,0.5
922560,0.5
922561,0.5
922562,0.5
922563,0.5
922564,0.5
922565,0.5
922566,0.5
922567,0.5
922568,0.5
922569,0.5
922570,0.5
922571,0.5
922572,0.5
922573,0.5
922574,0.5
922575,0.5
922576,0.5
922577,0.5
922578,0.5
922579,0.5
922580,0.5
922581,0.5
922582,0.5
922583,0.5
922584,0.5
922585,0.5
922586,0.5
922587,0.5
922588,0.5
922589,0.5
922590,0.5
922591,0.5
922592,0.5
922593,0.5
922594,0.5
922595,0.5
922596,0.5
922597,0.5
922598,0.5
922599,0.5
922600,0.5
922601,0.5
922602,0.5
922603,0.5
922604,0.5
922605,0.5
922606,0.5
922607,0.5
922608,0.5
922609,0.5
922610,0.5
922611,0.5
922612,0.5
922613,0.5
922614,0.5
922615,0.5
922616,0.5
922617,0.5
922618,0.5
922619,0.5
922620,0.5
922621,0.5
922622,0.5
922623,0.5
922624,0.5
922625,0.5
922626,0.5
922627,0.5
922628,0.5
922629,0.5
922630,0.5
922631,0.5
922632,0.5
922633,0.5
922634,0.5
922635,0.5
922636,0.5
922637,0.5
922638,0.5
922639,0.5
922640,0.5
922641,0.5
922642,0.5
922643,0.5
922644,0.5
922645,0.5
922646,0.5
922647,0.5
922648,0.5
922649,0.5
922650,0.5
922651,0.5
922652,0.5
922653,0.5
922654,0.5
922655,0.5
922656,0.5
922657,0.5
922658,0.5
922659,0.5
922660,0.5
922661,0.5
922662,0.5
922663,0.5
922664,0.5
922665,0.5
922666,0.5
922667,0.5
922668,0.5
922669,0.5
922670,0.5
922671,0.5
922672,0.5
922673,0.5
922674,0.5
922675,0.5
922676,0.5
922677,0.5
922678,0.5
922679,0.5
922680,0.5
922681,0.5
922682,0.5
922683,0.5
922684,0.5
922685,0.5
922686,0.5
922687,0.5
922688,0.5
922689,0.5
922690,0.5
922691,0.5
922692,0.5
922693,0.5
922694,0.5
922695,0.5
922696,0.5
922697,0.5
922698,0.5
922699,0.5
922700,0.5
922701,0.5
922702,0.5
922703,0.5
922704,0.5
922705,0.5
922706,0.5
922707,0.5
922708,0.5
922709,0.5
922710,0.5
922711,0.5
922712,0.5
922713,0.5
922714,0.5
922715,0.5
922716,0.5
922717,0.5
922718,0.5
922719,0.5
922720,0.5
922721,0.5
922722,0.5
922723,0.5
922724,0.5
922725,0.5
922726,0.5
922727,0.5
922728,0.5
922729,0.5
922730,0.5
922731,0.5
922732,0.5
922733,0.5
922734,0.5
922735,0.5
922736,0.5
922737,0.5
922738,0.5
922739,0.5
922740,0.5
922741,0.5
922742,0.5
922743,0.5
922744,0.5
922745,0.5
922746,0.5
922747,0.5
922748,0.5
922749,0.5
922750,0.5
922751,0.5
922752,0.5
922753,0.5
922754,0.5
922755,0.5
922756,0.5
922757,0.5
922758,0.5
922759,0.5
922760,0.5
922761,0.5
922762,0.5
922763,0.5
922764,0.5
922765,0.5
922766,0.5
922767,0.5
922768,0.5
922769,0.5
922770,0.5
922771,0.5
922772,0.5
922773,0.5
922774,0.5
922775,0.5
922776,0.5
922777,0.5
922778,0.5
922779,0.5
922780,0.5
922781,0.5
922782,0.5
922783,0.5
922784,0.5
922785,0.5
922786,0.5
922787,0.5
922788,0.5
922789,0.5
922790,0.5
922791,0.5
922792,0.5
922793,0.5
922794,0.5
922795,0.5
922796,0.5
922797,0.5
922798,0.5
922799,0.5
922800,0.5
922801,0.5
922802,0.5
922803,0.5
922804,0.5
922805,0.5
922806,0.5
922807,0.5
922808,0.5
922809,0.5
922810,0.5
922811,0.5
922812,0.5
922813,0.5
922814,0.5
922815,0.5
922816,0.5
922817,0.5
922818,0.5
922819,0.5
922820,0.5
922821,0.5
922822,0.5
922823,0.5
922824,0.5
922825,0.5
922826,0.5
922827,0.5
922828,0.5
922829,0.5
922830,0.5
922831,0.5
922832,0.5
922833,0.5
922834,0.5
922835,0.5
922836,0.5
922837,0.5
922838,0.5
922839,0.5
922840,0.5
922841,0.5
922842,0.5
922843,0.5
922844,0.5
